@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute lpx numeric
@attribute lpy numeric
@attribute lpz numeric
@attribute lrx numeric
@attribute lry numeric
@attribute lrz numeric
@attribute lrw numeric
@attribute rpx numeric
@attribute rpy numeric
@attribute rpz numeric
@attribute rrx numeric
@attribute rry numeric
@attribute rrz numeric
@attribute rrw numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 {0,1,2,3,4,5}
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 {0,1,2,3,4,5}

@data
836,'2020/05/05 21:03:46:378',7,-0.405366,0.649534,-0.28401,0.320037,0.288664,-0.374326,-0.821054,0.293579,1.221339,0.080145,0.188468,-0.355739,-0.190021,-0.895445,?,?,?,?,?,?
837,'2020/05/05 21:03:46:390',7,-0.405366,0.649534,-0.28401,0.320037,0.288664,-0.374326,-0.821054,0.310419,1.218756,0.071965,0.183718,-0.371519,-0.18525,-0.891013,?,?,?,?,?,?
838,'2020/05/05 21:03:46:405',7,-0.405366,0.649534,-0.28401,0.320037,0.288664,-0.374326,-0.821054,0.3257,1.216193,0.064266,0.18063,-0.385119,-0.177171,-0.887506,?,?,?,?,?,?
839,'2020/05/05 21:03:46:418',7,-0.405366,0.649534,-0.28401,0.320037,0.288664,-0.374326,-0.821054,0.339296,1.214148,0.056887,0.179544,-0.396326,-0.168491,-0.884478,?,?,?,?,?,?
840,'2020/05/05 21:03:46:434',7,-0.405366,0.649534,-0.28401,0.320037,0.288664,-0.374327,-0.821054,0.351406,1.212593,0.050116,0.180123,-0.404939,-0.161838,-0.881696,?,?,?,?,?,?
841,'2020/05/05 21:03:46:446',7,-0.405366,0.649534,-0.28401,0.320037,0.288664,-0.374327,-0.821054,0.36231,1.211218,0.04403,0.180606,-0.410628,-0.158631,-0.879546,?,?,?,?,?,?
842,'2020/05/05 21:03:46:461',7,-0.405366,0.649534,-0.28401,0.320037,0.288664,-0.374327,-0.821054,0.372318,1.209889,0.038297,0.179523,-0.414256,-0.16028,-0.877767,?,?,?,?,?,?
843,'2020/05/05 21:03:46:473',7,-0.405366,0.649534,-0.28401,0.320037,0.288664,-0.374327,-0.821054,0.381827,1.208424,0.032594,0.176503,-0.417787,-0.167496,-0.875355,?,?,?,?,?,?
844,'2020/05/05 21:03:46:490',7,-0.405366,0.649534,-0.28401,0.320038,0.288664,-0.374327,-0.821054,0.39102,1.206298,0.02698,0.171549,-0.422479,-0.175807,-0.872453,?,?,?,?,?,?
845,'2020/05/05 21:03:46:502',7,-0.405366,0.649534,-0.28401,0.320038,0.288663,-0.374327,-0.821053,0.399869,1.203719,0.021565,0.167133,-0.427715,-0.179861,-0.869929,?,?,?,?,?,?
846,'2020/05/05 21:03:46:517',7,-0.405366,0.649534,-0.28401,0.320038,0.288663,-0.374327,-0.821053,0.408495,1.200718,0.016171,0.163571,-0.434128,-0.17918,-0.867567,?,?,?,?,?,?
847,'2020/05/05 21:03:46:530',7,-0.405366,0.649534,-0.28401,0.320038,0.288663,-0.374327,-0.821053,0.416872,1.197081,0.010554,0.16008,-0.442084,-0.175513,-0.864946,?,?,?,?,?,?
848,'2020/05/05 21:03:46:547',7,-0.405366,0.649534,-0.28401,0.320038,0.288663,-0.374327,-0.821053,0.424723,1.193269,0.005057,0.156839,-0.450537,-0.170141,-0.862247,?,?,?,?,?,?
849,'2020/05/05 21:03:46:557',7,-0.405366,0.649534,-0.28401,0.320038,0.288663,-0.374327,-0.821053,0.432154,1.189508,-0.000042,0.153484,-0.457916,-0.166043,-0.859759,?,?,?,?,?,?
850,'2020/05/05 21:03:46:572',7,-0.405366,0.649534,-0.28401,0.320038,0.288663,-0.374327,-0.821053,0.438317,1.185477,-0.004149,0.149675,-0.463075,-0.16225,-0.85839,?,?,?,?,?,?
851,'2020/05/05 21:03:46:586',7,-0.405366,0.649534,-0.28401,0.320038,0.288663,-0.374328,-0.821053,0.443646,1.181482,-0.007607,0.145732,-0.467169,-0.158687,-0.857516,?,?,?,?,?,?
852,'2020/05/05 21:03:46:601',7,-0.405366,0.649534,-0.28401,0.320038,0.288663,-0.374328,-0.821053,0.448733,1.177595,-0.011005,0.141662,-0.47192,-0.155675,-0.856148,?,?,?,?,?,?
853,'2020/05/05 21:03:46:614',7,-0.405366,0.649534,-0.28401,0.320038,0.288663,-0.374328,-0.821053,0.451983,1.173952,-0.013141,0.137423,-0.476311,-0.153037,-0.854881,?,?,?,?,?,?
854,'2020/05/05 21:03:46:630',7,-0.405366,0.649534,-0.28401,0.320038,0.288662,-0.374328,-0.821053,0.455326,1.170803,-0.015394,0.133579,-0.480308,-0.15166,-0.853499,?,?,?,?,?,?
855,'2020/05/05 21:03:46:640',7,-0.405366,0.649534,-0.28401,0.320038,0.288662,-0.374328,-0.821053,0.457168,1.16838,-0.016765,0.130703,-0.483326,-0.152325,-0.852121,?,?,?,?,?,?
856,'2020/05/05 21:03:46:656',7,-0.405366,0.649534,-0.28401,0.320039,0.288662,-0.374328,-0.821053,0.457829,1.166598,-0.017008,0.128524,-0.484159,-0.154558,-0.851577,?,?,?,?,?,?
857,'2020/05/05 21:03:46:669',7,-0.405366,0.649534,-0.28401,0.320039,0.288662,-0.374328,-0.821053,0.45721,1.165371,-0.015777,0.127056,-0.481709,-0.157086,-0.852724,?,?,?,?,?,?
858,'2020/05/05 21:03:46:684',7,-0.405366,0.649534,-0.28401,0.320039,0.288662,-0.374328,-0.821053,0.455407,1.164478,-0.013333,0.12621,-0.476529,-0.15845,-0.855503,?,?,?,?,?,?
859,'2020/05/05 21:03:46:696',7,-0.405366,0.649534,-0.28401,0.320039,0.288662,-0.374328,-0.821053,0.452832,1.163866,-0.010186,0.125565,-0.471281,-0.15871,-0.858451,?,?,?,?,?,?
860,'2020/05/05 21:03:46:712',7,-0.405366,0.649534,-0.28401,0.320039,0.288662,-0.374328,-0.821053,0.449668,1.163741,-0.006844,0.125873,-0.46687,-0.157607,-0.861016,?,?,?,?,?,?
861,'2020/05/05 21:03:46:725',7,-0.405366,0.649534,-0.28401,0.320039,0.288662,-0.374329,-0.821053,0.446028,1.163993,-0.003449,0.126677,-0.463216,-0.154301,-0.863467,?,?,?,?,?,?
862,'2020/05/05 21:03:46:740',7,-0.405366,0.649534,-0.28401,0.320039,0.288662,-0.374329,-0.821053,0.441857,1.164669,0.000041,0.127963,-0.460305,-0.150211,-0.865553,?,?,?,?,?,?
863,'2020/05/05 21:03:46:752',7,-0.405366,0.649534,-0.28401,0.320039,0.288662,-0.374329,-0.821053,0.437312,1.16617,0.003508,0.130104,-0.458098,-0.146381,-0.867059,?,?,?,?,?,?
864,'2020/05/05 21:03:46:768',7,-0.405365,0.649534,-0.28401,0.320039,0.288661,-0.374329,-0.821053,0.432437,1.168836,0.006869,0.133979,-0.456566,-0.143411,-0.867773,?,?,?,?,?,?
865,'2020/05/05 21:03:46:780',7,-0.405365,0.649534,-0.28401,0.320039,0.288661,-0.374329,-0.821053,0.427358,1.172559,0.010629,0.138507,-0.455751,-0.14193,-0.867734,?,?,?,?,?,?
866,'2020/05/05 21:03:46:795',7,-0.405365,0.649534,-0.28401,0.320039,0.288661,-0.374329,-0.821053,0.421797,1.177062,0.014282,0.143088,-0.456311,-0.143177,-0.866491,?,?,?,?,?,?
867,'2020/05/05 21:03:46:808',7,-0.405365,0.649534,-0.28401,0.320039,0.288661,-0.374329,-0.821052,0.415033,1.182097,0.018342,0.147582,-0.455275,-0.147693,-0.865524,?,?,?,?,?,?
868,'2020/05/05 21:03:46:824',7,-0.405365,0.649534,-0.28401,0.32004,0.288661,-0.374329,-0.821052,0.406678,1.187518,0.023419,0.151762,-0.451443,-0.155283,-0.865479,?,?,?,?,?,?
869,'2020/05/05 21:03:46:839',7,-0.405365,0.649534,-0.28401,0.32004,0.288661,-0.374329,-0.821052,0.396835,1.193255,0.029625,0.156769,-0.444434,-0.163755,-0.866652,?,?,?,?,?,?
870,'2020/05/05 21:03:46:851',7,-0.405365,0.649534,-0.28401,0.32004,0.288661,-0.374329,-0.821052,0.385309,1.198787,0.036751,0.163245,-0.434225,-0.170497,-0.869328,?,?,?,?,?,?
871,'2020/05/05 21:03:46:864',7,-0.405365,0.649534,-0.28401,0.32004,0.288661,-0.374329,-0.821052,0.372381,1.203652,0.044516,0.169122,-0.42187,-0.175549,-0.873273,?,?,?,?,?,?
872,'2020/05/05 21:03:46:880',7,-0.405365,0.649534,-0.28401,0.32004,0.288661,-0.37433,-0.821052,0.359108,1.207979,0.052161,0.174389,-0.409533,-0.179451,-0.877308,?,?,?,?,?,?
873,'2020/05/05 21:03:46:891',7,-0.405365,0.649534,-0.28401,0.32004,0.288661,-0.37433,-0.821052,0.343753,1.212101,0.060329,0.179138,-0.39639,-0.18439,-0.881354,?,?,?,?,?,?
874,'2020/05/05 21:03:46:908',7,-0.405365,0.649535,-0.28401,0.32004,0.28866,-0.37433,-0.821052,0.328358,1.215723,0.068256,0.182981,-0.384378,-0.189356,-0.884825,?,?,?,?,?,?
875,'2020/05/05 21:03:46:919',7,-0.405365,0.649535,-0.28401,0.32004,0.28866,-0.37433,-0.821052,0.313212,1.219011,0.076119,0.186409,-0.371811,-0.192925,-0.888701,?,?,?,?,?,?
876,'2020/05/05 21:03:46:935',7,-0.405365,0.649535,-0.28401,0.32004,0.28866,-0.37433,-0.821052,0.294092,1.220801,0.08533,0.187592,-0.353939,-0.194039,-0.895481,?,?,?,?,?,?
877,'2020/05/05 21:03:46:947',7,-0.405365,0.649535,-0.28401,0.32004,0.28866,-0.37433,-0.821052,0.274959,1.222564,0.09394,0.1904,-0.33581,-0.193621,-0.901937,?,?,?,?,?,?
878,'2020/05/05 21:03:46:964',7,-0.405365,0.649535,-0.28401,0.32004,0.28866,-0.37433,-0.821052,0.254877,1.223937,0.101952,0.193484,-0.317596,-0.191541,-0.9083,?,?,?,?,?,?
879,'2020/05/05 21:03:46:974',7,-0.405365,0.649535,-0.28401,0.32004,0.28866,-0.37433,-0.821052,0.234343,1.224284,0.109635,0.193445,-0.30042,-0.191754,-0.914088,?,?,?,?,?,?
880,'2020/05/05 21:03:46:990',7,-0.405365,0.649535,-0.28401,0.320041,0.28866,-0.37433,-0.821052,0.213852,1.22439,0.116964,0.191484,-0.284367,-0.198334,-0.918223,?,?,?,?,?,?
881,'2020/05/05 21:03:47:003',7,-0.405365,0.649535,-0.28401,0.320041,0.28866,-0.37433,-0.821052,0.191094,1.223832,0.124679,0.189124,-0.263682,-0.210572,-0.922152,?,?,?,?,?,?
882,'2020/05/05 21:03:47:019',7,-0.405365,0.649535,-0.28401,0.320041,0.28866,-0.374331,-0.821052,0.165605,1.223837,0.133275,0.190373,-0.233085,-0.226219,-0.92642,?,?,?,?,?,?
883,'2020/05/05 21:03:47:031',7,-0.405365,0.649535,-0.28401,0.320041,0.288659,-0.374331,-0.821052,0.138878,1.224658,0.140904,0.197133,-0.201,-0.243741,-0.928077,?,?,?,?,?,?
884,'2020/05/05 21:03:47:047',7,-0.405365,0.649535,-0.28401,0.320041,0.288659,-0.374331,-0.821052,0.113226,1.226052,0.146215,0.208029,-0.176634,-0.25894,-0.926539,?,?,?,?,?,?
885,'2020/05/05 21:03:47:058',7,-0.405365,0.649535,-0.28401,0.320041,0.288659,-0.374331,-0.821052,0.089531,1.22699,0.149575,0.218349,-0.161115,-0.270966,-0.923549,?,?,?,?,?,?
886,'2020/05/05 21:03:47:074',7,-0.405365,0.649535,-0.28401,0.320041,0.288659,-0.374331,-0.821052,0.067048,1.226458,0.152102,0.224319,-0.149121,-0.28118,-0.921076,?,?,?,?,?,?
887,'2020/05/05 21:03:47:087',7,-0.405365,0.649535,-0.28401,0.320041,0.288659,-0.374331,-0.821052,0.044443,1.224305,0.154532,0.225724,-0.134869,-0.288293,-0.920731,?,?,?,?,?,?
888,'2020/05/05 21:03:47:102',7,-0.405365,0.649535,-0.28401,0.320041,0.288659,-0.374331,-0.821052,0.021107,1.22138,0.156804,0.226231,-0.116502,-0.29116,-0.922211,?,?,?,?,?,?
889,'2020/05/05 21:03:47:114',7,-0.405365,0.649535,-0.28401,0.320041,0.288659,-0.374331,-0.821052,-0.002535,1.218949,0.158222,0.230112,-0.09765,-0.288799,-0.92418,?,?,?,?,?,?
890,'2020/05/05 21:03:47:130',7,-0.405365,0.649535,-0.28401,0.320041,0.288659,-0.374331,-0.821052,-0.025169,1.217268,0.158266,0.237886,-0.083454,-0.279434,-0.926478,?,?,?,?,?,?
891,'2020/05/05 21:03:47:142',7,-0.405365,0.649535,-0.28401,0.320041,0.288659,-0.374331,-0.821052,-0.046065,1.215525,0.157402,0.245622,-0.074831,-0.264572,-0.929555,?,?,?,?,?,?
892,'2020/05/05 21:03:47:158',7,-0.405365,0.649535,-0.28401,0.320042,0.288658,-0.374331,-0.821052,-0.066258,1.212759,0.156445,0.248792,-0.066266,-0.249828,-0.933433,?,?,?,?,?,?
893,'2020/05/05 21:03:47:170',7,-0.405365,0.649535,-0.28401,0.320042,0.288658,-0.374332,-0.821052,-0.087234,1.209182,0.155594,0.248191,-0.052352,-0.239744,-0.937115,?,?,?,?,?,?
894,'2020/05/05 21:03:47:185',7,-0.405365,0.649535,-0.28401,0.320042,0.288658,-0.374332,-0.821051,-0.109084,1.205792,0.154345,0.248272,-0.034178,-0.232142,-0.939842,?,?,?,?,?,?
895,'2020/05/05 21:03:47:198',7,-0.405365,0.649535,-0.28401,0.320042,0.288658,-0.374332,-0.821051,-0.130726,1.203155,0.152599,0.251065,-0.016779,-0.223059,-0.941769,?,?,?,?,?,?
896,'2020/05/05 21:03:47:214',7,-0.405365,0.649535,-0.28401,0.320042,0.288658,-0.374332,-0.821051,-0.15111,1.200844,0.149309,0.255393,-0.002497,-0.214745,-0.942684,?,?,?,?,?,?
897,'2020/05/05 21:03:47:226',7,-0.405365,0.649535,-0.28401,0.320042,0.288658,-0.374332,-0.821051,-0.170767,1.198019,0.146043,0.257382,0.011897,-0.207646,-0.943661,?,?,?,?,?,?
898,'2020/05/05 21:03:47:243',7,-0.405365,0.649535,-0.28401,0.320042,0.288658,-0.374332,-0.821051,-0.190312,1.194936,0.143197,0.258117,0.027069,-0.20135,-0.944511,?,?,?,?,?,?
899,'2020/05/05 21:03:47:254',7,-0.405365,0.649535,-0.28401,0.320042,0.288658,-0.374332,-0.821051,-0.208224,1.19138,0.139255,0.2565,0.042134,-0.202661,-0.944119,?,?,?,?,?,?
900,'2020/05/05 21:03:47:269',7,-0.405365,0.649535,-0.28401,0.320042,0.288658,-0.374332,-0.821051,-0.2257,1.18885,0.135396,0.25857,0.056044,-0.204733,-0.942382,?,?,?,?,?,?
901,'2020/05/05 21:03:47:281',7,-0.405365,0.649535,-0.28401,0.320042,0.288658,-0.374332,-0.821051,-0.242063,1.186312,0.131423,0.260879,0.067997,-0.206905,-0.940483,?,?,?,?,?,?
902,'2020/05/05 21:03:47:297',7,-0.405365,0.649535,-0.28401,0.320042,0.288657,-0.374332,-0.821051,-0.257062,1.183924,0.127549,0.263082,0.07783,-0.20868,-0.938713,?,?,?,?,?,?
903,'2020/05/05 21:04:21:382',8,-0.405339,0.649584,-0.284001,0.320248,0.288401,-0.374566,-0.820954,-0.391093,1.105039,0.092076,0.258785,0.163865,-0.265788,-0.914076,?,?,?,?,?,?
904,'2020/05/05 21:04:21:394',8,-0.405339,0.649584,-0.284001,0.320248,0.288401,-0.374566,-0.820954,-0.391076,1.104557,0.092228,0.257737,0.163752,-0.26545,-0.914491,?,?,?,?,?,?
905,'2020/05/05 21:04:21:410',8,-0.405339,0.649584,-0.284001,0.320249,0.288401,-0.374566,-0.820954,-0.391161,1.104383,0.092301,0.257315,0.164131,-0.265717,-0.914464,?,?,?,?,?,?
906,'2020/05/05 21:04:21:421',8,-0.405339,0.649584,-0.284001,0.320249,0.288401,-0.374567,-0.820954,-0.391203,1.104061,0.09244,0.256466,0.164233,-0.265984,-0.914607,?,?,?,?,?,?
907,'2020/05/05 21:04:21:437',8,-0.405339,0.649584,-0.284001,0.320249,0.288401,-0.374567,-0.820954,-0.391182,1.103754,0.092596,0.255521,0.16422,-0.266232,-0.914801,?,?,?,?,?,?
908,'2020/05/05 21:04:21:450',8,-0.405339,0.649584,-0.284001,0.320249,0.288401,-0.374567,-0.820954,-0.391544,1.104162,0.093272,0.254434,0.164228,-0.266333,-0.915073,?,?,?,?,?,?
909,'2020/05/05 21:04:21:466',8,-0.405339,0.649584,-0.284001,0.320249,0.288401,-0.374567,-0.820954,-0.392427,1.105335,0.09434,0.253901,0.164352,-0.266763,-0.915074,?,?,?,?,?,?
910,'2020/05/05 21:04:21:477',8,-0.405339,0.649584,-0.284001,0.320249,0.288401,-0.374567,-0.820954,-0.393497,1.106681,0.095564,0.25341,0.164546,-0.267801,-0.914872,?,?,?,?,?,?
911,'2020/05/05 21:04:21:494',8,-0.405339,0.649584,-0.284001,0.320249,0.288401,-0.374567,-0.820954,-0.393941,1.106782,0.096131,0.252549,0.165094,-0.2697,-0.914453,?,?,?,?,?,?
912,'2020/05/05 21:04:21:506',8,-0.405339,0.649584,-0.284001,0.320249,0.2884,-0.374567,-0.820954,-0.394321,1.106449,0.096483,0.251117,0.166234,-0.272417,-0.913836,?,?,?,?,?,?
913,'2020/05/05 21:04:21:521',8,-0.405339,0.649584,-0.284001,0.320249,0.2884,-0.374567,-0.820954,-0.394704,1.106018,0.09678,0.249101,0.167566,-0.274937,-0.913389,?,?,?,?,?,?
914,'2020/05/05 21:04:21:532',8,-0.405339,0.649584,-0.284001,0.320249,0.2884,-0.374567,-0.820954,-0.394965,1.105392,0.097116,0.245738,0.168397,-0.27726,-0.913445,?,?,?,?,?,?
915,'2020/05/05 21:04:21:549',8,-0.405339,0.649584,-0.284001,0.320249,0.2884,-0.374567,-0.820954,-0.395184,1.105113,0.097328,0.243612,0.168516,-0.278036,-0.913757,?,?,?,?,?,?
916,'2020/05/05 21:04:21:561',8,-0.405339,0.649584,-0.284001,0.320249,0.2884,-0.374568,-0.820954,-0.395513,1.105043,0.097384,0.242398,0.168778,-0.278033,-0.914032,?,?,?,?,?,?
917,'2020/05/05 21:04:21:578',8,-0.405339,0.649584,-0.284001,0.320249,0.2884,-0.374568,-0.820954,-0.393106,1.101706,0.094411,0.242745,0.168759,-0.276964,-0.914268,?,?,?,?,?,?
918,'2020/05/05 21:04:21:593',8,-0.405339,0.649584,-0.284001,0.32025,0.2884,-0.374568,-0.820954,-0.390758,1.097197,0.090945,0.240395,0.170447,-0.276625,-0.914678,?,?,?,?,?,?
919,'2020/05/05 21:04:21:604',8,-0.405339,0.649584,-0.284001,0.32025,0.2884,-0.374568,-0.820954,-0.389541,1.093863,0.088355,0.23819,0.172636,-0.275996,-0.915035,?,?,?,?,?,?
920,'2020/05/05 21:04:21:620',8,-0.405339,0.649584,-0.284001,0.32025,0.2884,-0.374568,-0.820954,-0.390135,1.093032,0.087771,0.23671,0.174305,-0.275324,-0.915305,?,?,?,?,?,?
921,'2020/05/05 21:04:21:632',8,-0.405339,0.649584,-0.284001,0.32025,0.2884,-0.374568,-0.820953,-0.390433,1.092248,0.08726,0.235089,0.174878,-0.273062,-0.91629,?,?,?,?,?,?
922,'2020/05/05 21:04:21:644',8,-0.405339,0.649584,-0.284001,0.32025,0.288399,-0.374568,-0.820953,-0.390568,1.091564,0.086768,0.233284,0.175245,-0.268452,-0.918042,?,?,?,?,?,?
923,'2020/05/05 21:04:21:661',8,-0.405339,0.649584,-0.284001,0.32025,0.288399,-0.374568,-0.820953,-0.390676,1.090865,0.08631,0.231488,0.175789,-0.262464,-0.920122,?,?,?,?,?,?
924,'2020/05/05 21:04:21:672',8,-0.405339,0.649584,-0.284001,0.32025,0.288399,-0.374568,-0.820953,-0.390906,1.090075,0.085769,0.229756,0.177483,-0.256494,-0.921913,?,?,?,?,?,?
925,'2020/05/05 21:04:21:688',8,-0.405339,0.649584,-0.284001,0.32025,0.288399,-0.374568,-0.820953,-0.391992,1.090966,0.086375,0.229506,0.178317,-0.253348,-0.922684,?,?,?,?,?,?
926,'2020/05/05 21:04:21:701',8,-0.405339,0.649584,-0.284001,0.32025,0.288399,-0.374568,-0.820953,-0.395486,1.095481,0.090007,0.229982,0.177984,-0.252997,-0.922726,?,?,?,?,?,?
927,'2020/05/05 21:04:21:715',8,-0.405339,0.649584,-0.284001,0.32025,0.288399,-0.374569,-0.820953,-0.398934,1.099799,0.093766,0.23017,0.177966,-0.253799,-0.922462,?,?,?,?,?,?
928,'2020/05/05 21:04:21:727',8,-0.405339,0.649584,-0.284001,0.32025,0.288399,-0.374569,-0.820953,-0.399676,1.100487,0.094754,0.230101,0.178443,-0.255277,-0.921979,?,?,?,?,?,?
929,'2020/05/05 21:04:21:743',8,-0.405339,0.649584,-0.284001,0.320251,0.288399,-0.374569,-0.820953,-0.399408,1.100259,0.095028,0.229668,0.177932,-0.25662,-0.921813,?,?,?,?,?,?
930,'2020/05/05 21:04:21:756',8,-0.405339,0.649584,-0.284001,0.320251,0.288399,-0.374569,-0.820953,-0.398712,1.099835,0.095817,0.227876,0.175054,-0.254069,-0.923514,?,?,?,?,?,?
931,'2020/05/05 21:04:21:772',8,-0.405339,0.649584,-0.284001,0.320251,0.288399,-0.374569,-0.820953,-0.397486,1.099697,0.096643,0.226125,0.170742,-0.248658,-0.92622,?,?,?,?,?,?
932,'2020/05/05 21:04:21:785',8,-0.405339,0.649584,-0.284001,0.320251,0.288398,-0.374569,-0.820953,-0.396415,1.099538,0.097296,0.224096,0.167318,-0.242163,-0.929055,?,?,?,?,?,?
933,'2020/05/05 21:04:21:800',8,-0.405339,0.649584,-0.284001,0.320251,0.288398,-0.374569,-0.820953,-0.395829,1.09917,0.097778,0.221876,0.165735,-0.236246,-0.931392,?,?,?,?,?,?
934,'2020/05/05 21:04:21:812',8,-0.405339,0.649584,-0.284001,0.320251,0.288398,-0.374569,-0.820953,-0.396584,1.10004,0.099105,0.21944,0.165289,-0.232147,-0.933077,?,?,?,?,?,?
935,'2020/05/05 21:04:21:829',8,-0.405339,0.649584,-0.284001,0.320251,0.288398,-0.374569,-0.820953,-0.397762,1.101637,0.100796,0.217592,0.164349,-0.22909,-0.934431,?,?,?,?,?,?
936,'2020/05/05 21:04:21:839',8,-0.405339,0.649584,-0.284001,0.320251,0.288398,-0.374569,-0.820953,-0.398561,1.102726,0.102131,0.215886,0.16337,-0.225528,-0.935863,?,?,?,?,?,?
937,'2020/05/05 21:04:21:855',8,-0.405339,0.649584,-0.284001,0.320251,0.288398,-0.37457,-0.820953,-0.399094,1.102729,0.102369,0.215188,0.164189,-0.223829,-0.936289,?,?,?,?,?,?
938,'2020/05/05 21:04:21:869',8,-0.405339,0.649584,-0.284001,0.320251,0.288398,-0.37457,-0.820953,-0.399708,1.102632,0.102434,0.215036,0.165058,-0.225014,-0.935887,?,?,?,?,?,?
939,'2020/05/05 21:04:21:883',8,-0.405339,0.649584,-0.284001,0.320251,0.288398,-0.37457,-0.820953,-0.400532,1.102536,0.102491,0.215066,0.166236,-0.226209,-0.935383,?,?,?,?,?,?
940,'2020/05/05 21:04:21:895',8,-0.405339,0.649584,-0.284001,0.320251,0.288398,-0.37457,-0.820953,-0.40162,1.102353,0.102264,0.215032,0.169052,-0.22729,-0.934624,?,?,?,?,?,?
941,'2020/05/05 21:04:21:912',8,-0.405339,0.649584,-0.284001,0.320252,0.288397,-0.37457,-0.820953,-0.402946,1.102086,0.101969,0.214975,0.172479,-0.22797,-0.933845,?,?,?,?,?,?
942,'2020/05/05 21:04:21:923',8,-0.405339,0.649584,-0.284001,0.320252,0.288397,-0.37457,-0.820953,-0.404756,1.101945,0.101533,0.21588,0.177246,-0.228266,-0.932671,?,?,?,?,?,?
943,'2020/05/05 21:04:21:938',8,-0.405339,0.649584,-0.284001,0.320252,0.288397,-0.37457,-0.820953,-0.405624,1.101484,0.100296,0.218121,0.181591,-0.229564,-0.930993,?,?,?,?,?,?
944,'2020/05/05 21:04:21:951',8,-0.405339,0.649584,-0.284001,0.320252,0.288397,-0.37457,-0.820953,-0.405975,1.101147,0.099359,0.21972,0.183848,-0.230101,-0.930041,?,?,?,?,?,?
945,'2020/05/05 21:04:21:967',8,-0.405339,0.649584,-0.284001,0.320252,0.288397,-0.37457,-0.820953,-0.405967,1.101162,0.099057,0.220066,0.18385,-0.229328,-0.93015,?,?,?,?,?,?
946,'2020/05/05 21:04:21:979',8,-0.405339,0.649584,-0.284001,0.320252,0.288397,-0.37457,-0.820952,-0.404834,1.101401,0.099423,0.219165,0.180001,-0.228553,-0.931305,?,?,?,?,?,?
947,'2020/05/05 21:04:21:994',8,-0.405339,0.649584,-0.284001,0.320252,0.288397,-0.37457,-0.820952,-0.404315,1.10154,0.099733,0.218433,0.177727,-0.228523,-0.931921,?,?,?,?,?,?
948,'2020/05/05 21:04:22:007',8,-0.405339,0.649585,-0.284001,0.320252,0.288397,-0.374571,-0.820952,-0.403951,1.101902,0.100366,0.217035,0.1746,-0.227295,-0.933139,?,?,?,?,?,?
949,'2020/05/05 21:04:22:022',8,-0.405339,0.649585,-0.284001,0.320252,0.288397,-0.374571,-0.820952,-0.403719,1.102343,0.10075,0.216255,0.172551,-0.225711,-0.934085,?,?,?,?,?,?
950,'2020/05/05 21:04:22:034',8,-0.405339,0.649585,-0.284001,0.320252,0.288397,-0.374571,-0.820952,-0.403959,1.102781,0.100802,0.216196,0.17266,-0.224279,-0.934423,?,?,?,?,?,?
951,'2020/05/05 21:04:22:049',8,-0.405338,0.649585,-0.284001,0.320252,0.288396,-0.374571,-0.820952,-0.403747,1.102427,0.100072,0.21609,0.173369,-0.223066,-0.934606,?,?,?,?,?,?
952,'2020/05/05 21:04:22:062',8,-0.405338,0.649585,-0.284001,0.320252,0.288396,-0.374571,-0.820952,-0.402686,1.101091,0.098413,0.216305,0.173833,-0.222881,-0.934515,?,?,?,?,?,?
953,'2020/05/05 21:04:22:078',8,-0.405338,0.649585,-0.284001,0.320253,0.288396,-0.374571,-0.820952,-0.401711,1.099797,0.096819,0.216413,0.174347,-0.222781,-0.934418,?,?,?,?,?,?
954,'2020/05/05 21:04:22:089',8,-0.405338,0.649585,-0.284001,0.320253,0.288396,-0.374571,-0.820952,-0.401911,1.099832,0.096551,0.216204,0.175039,-0.222728,-0.93435,?,?,?,?,?,?
955,'2020/05/05 21:04:22:106',8,-0.405338,0.649585,-0.284001,0.320253,0.288396,-0.374571,-0.820952,-0.402225,1.09996,0.096354,0.21575,0.175585,-0.222621,-0.934378,?,?,?,?,?,?
956,'2020/05/05 21:04:22:119',8,-0.405338,0.649585,-0.284001,0.320253,0.288396,-0.374571,-0.820952,-0.402443,1.100148,0.096199,0.214968,0.1756,-0.221928,-0.93472,?,?,?,?,?,?
957,'2020/05/05 21:04:22:133',8,-0.405338,0.649585,-0.284001,0.320253,0.288396,-0.374571,-0.820952,-0.402567,1.100664,0.095987,0.213803,0.17484,-0.218547,-0.935925,?,?,?,?,?,?
958,'2020/05/05 21:04:22:146',8,-0.405338,0.649585,-0.284001,0.320253,0.288396,-0.374572,-0.820952,-0.402568,1.101099,0.095887,0.212043,0.174038,-0.213333,-0.937677,?,?,?,?,?,?
959,'2020/05/05 21:04:22:162',8,-0.405338,0.649585,-0.284001,0.320253,0.288396,-0.374572,-0.820952,-0.4025,1.101293,0.095833,0.21072,0.173684,-0.210071,-0.938776,?,?,?,?,?,?
960,'2020/05/05 21:04:22:174',8,-0.405338,0.649585,-0.284001,0.320253,0.288395,-0.374572,-0.820952,-0.401903,1.101133,0.095209,0.210078,0.173723,-0.207122,-0.939568,?,?,?,?,?,?
